critic_rating,is_action,is_exclusive_to_us,is_portable,is_role_playing,is_sequel,is_sports,suitable_for_kids,unit_price,total_earnings
0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.049174692
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29742888
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25059056
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30562466
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.58314264
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18382286
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.11680376
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36100996
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37412617
0.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.123543
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21487957
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21253581
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.20024028
0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.91100717
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3103085
0.8333333,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.64988446
0.6666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35773462
0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.4656365
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.21663556
0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.123543
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.37037763
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11006081
0.16666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17016321
0.33333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5339606
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.43208814
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.3441563
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.19555646
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.38817766
0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5187372
0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32963163
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.17778969
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.23633204
0.8333333,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.6500545
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23829874
0.16666667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.22950408
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.26853478
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25351843
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06907821
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33372766
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18850668
0.8333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.17857711
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38642168
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16508752
0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.18705754
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29860076
0.33333334,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.30562466
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42330825
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.47307074
0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21504593
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29157686
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6463725
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.32902902
0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016783424
0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.20510896
0.8333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5860668
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.16042957
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29391694
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.13466664
0.8333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7593686
0.33333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.33021572
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5310105
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.1426628
0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13894013
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.13875899
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22131938
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.57553095
0.16666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.27166966
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20843607
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38349384
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23946692
0.8333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18382286
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27049777
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6645238
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.27983215
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10927709
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28334412
0.16666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0011718823
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.29536608
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.15778637
0.16666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11359125
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36183065
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.13875899
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714312
0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.06801723
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.67037576
0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10890742
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.16686937
0.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045662742
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.22852813
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.10314412
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3215948
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36530563
0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13074435
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.41682038
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15583445
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18443282
0.16666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.12939872
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38642168
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.64461654
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.58723867
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1572836
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27342564
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29274505
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.71428627
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38349384
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.054457404
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5790429
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.090937324
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.23487182
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08625349
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.34895104
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.30914032
0.16666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.43294948
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42623243
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.21956341
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37412617
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.26267907
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.581383
0.6666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.17506516
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2807305
0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.37061423
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36768636
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19380048
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3442672
0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6615959
0.8333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.061662447
0.16666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5380603
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07454206
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37529805
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0480139
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11825659
0.8333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.47365853
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5848986
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33724332
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.20024028
0.16666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.39578936
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.24853145
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9724811
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16628528
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.12881462
0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.06606532
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11630469
0.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12705866
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.50034195
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09134397
0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09678934
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27225375
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1938892
0.8333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29391694
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2825641
0.33333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.15583445
0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5427441
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08898541
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.11143602
0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07826103
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29508883
0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23244302
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.16821131
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18970445
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38349384
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16703942
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.28162143
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23712686
0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1586736
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30445647
0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.29098907
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37646994
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08937358
0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.105979554
0.8333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16547938
0.16666667,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.49005008
0.33333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18577476
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.31323636
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24822092
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19146042
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11396092
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.48185432
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27225375
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.47482672
0.6666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.17389327
0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0953365
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.30504057
0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.89051586
0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.09240864
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10147317
0.16666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.27400973
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34227833
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27108186
0.16666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.26756993
0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.40808487
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.29536608
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38466573
0.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.489466
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.30914032
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65222824
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.34485498
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.20364504
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30679655
0.8333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.25926322
0.6666667,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.63700485
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38232195
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.3870871
0.16666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.22190347
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.28279328
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.22519362
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29508883
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23771095
0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49063787
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27108186
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20843607
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48863423
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23829874
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.22364835
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.34318036
0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.15691762
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28139222
0.16666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014051496
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.60712004
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.23653907
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2597512
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1899854
0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.32081106
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37881002
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.61007375
0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43267593
0.6666667,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7576126
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18970445
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40316075
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15494353
0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.27400973
0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13876638
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07649396
0.33333334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.36066246
0.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12471489
0.33333334,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.234199
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.38115376
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.31206816
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49370623
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15337978
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.41745254
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.31089628
0.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47951055
0.8333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2347831
0.6666667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.46604684
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.61007375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08724423
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.31382415
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2758507
0.6666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16042957
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23244302
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14401582
0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21429178
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37881002
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42974806
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33841148
0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43677196
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.23438384
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2681577
0.33333334,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1510619
0.8333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29684478
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.82903826
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.26267907
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07064195
0.6666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.28981718
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29040498
0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14637807
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19438827
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.234199
0.33333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25586218
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1202085
0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23068705
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29274505
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10888893
0.6666667,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7230698
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06829818
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29626068
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.3251289
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.4836879
0.33333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13854827
0.6666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2751816
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.24707861
0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19162677
0.16666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.39813313
0.33333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15515794
0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6159295
0.8333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1943624
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18772666
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10810891
0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.3314689
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18226281
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22131938
0.16666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.071810134
0.8333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.106545165
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2271714
0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06556626
0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.30914032
0.16666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.21487957
0.6666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.14022292
0.8333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3426665
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.13095137
0.33333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24392524
0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.28373596
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19146042
0.8333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6809153
0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.48009834
0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.086641654
0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20375223
0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.34953883
0.8333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.44906747
0.6666667,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.33372766
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8044509
0.8333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30445647
0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33372766
0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9033955
0.8333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.3417164
0.33333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19848432
0.6666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22131938
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29508883
0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.32845974
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5644073
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29508883
0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10069315
0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34735033
